Id,SalePrice
1461,121483.676335
1462,156583.75761
1463,190569.542127
1464,194759.690826
1465,204968.881828
1466,170415.635246
1467,171256.941823
1468,165871.342252
1469,195981.214418
1470,127954.714443
1471,175695.348455
1472,98820.0378253
1473,103280.59015
1474,145713.876021
1475,108751.598609
1476,396276.041787
1477,280728.671434
1478,310538.117179
1479,295237.411401
1480,463721.100744
1481,314763.453312
1482,214275.246126
1483,173874.948235
1484,165412.438038
1485,183573.654922
1486,195365.235929
1487,335248.811281
1488,239358.783813
1489,226948.171884
1490,244148.560321
1491,196509.445167
1492,95673.3749988
1493,192008.065671
1494,296334.854553
1495,293343.192729
1496,234898.641554
1497,174945.200159
1498,176182.98549
1499,171378.608211
1500,171544.846914
1501,191753.771149
1502,153051.154565
1503,311221.879255
1504,240432.429546
1505,222445.286495
1506,193714.990222
1507,247067.227901
1508,207916.817498
1509,144961.102464
1510,156673.060947
1511,151521.736846
1512,176525.044669
1513,135689.659252
1514,165329.308728
1515,197400.559427
1516,150183.136101
1517,171048.961135
1518,125004.409791
1519,213282.087685
1520,134456.497254
1521,137305.447418
1522,185558.604733
1523,108154.225924
1524,118169.642593
1525,117409.025745
1526,107492.216309
1527,109220.786718
1528,120614.193728
1529,155540.003392
1530,202086.303737
1531,144720.971843
1532,94343.3534151
1533,150927.624966
1534,127618.610479
1535,146613.512167
1536,103159.917696
1537,76191.4151105
1538,176031.160322
1539,202776.030144
1540,120521.458994
1541,138928.364286
1542,144613.790011
1543,184483.874049
1544,80868.7977863
1545,121913.618057
1546,137835.54857
1547,141500.838715
1548,129870.594455
1549,121825.255547
1550,153086.406898
1551,108599.637035
1552,148438.29303
1553,148363.670182
1554,114995.235451
1555,173444.511538
1556,71749.493261
1557,105760.35081
1558,104090.864892
1559,88933.0248993
1560,115673.056396
1561,133188.358408
1562,132246.796443
1563,130420.684048
1564,166151.905544
1565,164395.560989
1566,236993.623708
1567,72318.9156733
1568,242098.753294
1569,168439.410377
1570,140285.785665
1571,114118.153001
1572,144872.014409
1573,294747.296295
1574,122640.659049
1575,254238.054051
1576,240483.755457
1577,214363.850661
1578,140780.361501
1579,157974.585809
1580,187292.557765
1581,163162.550352
1582,121338.280289
1583,295447.5394
1584,220254.056331
1585,143205.721299
1586,65106.1996696
1587,104288.523898
1588,165536.496902
1589,96112.9491335
1590,124554.89133
1591,98565.5695134
1592,123118.746695
1593,126647.672616
1594,133153.441889
1595,125816.892286
1596,230219.639267
1597,189970.541028
1598,195705.221562
1599,187186.091876
1600,173134.014496
1601,69405.9234004
1602,124018.810839
1603,52631.8480254
1604,280568.44697
1605,243086.261567
1606,155430.110972
1607,149527.068748
1608,218480.862334
1609,192087.045323
1610,155943.764772
1611,137999.21557
1612,183388.972567
1613,167775.251675
1614,142111.11516
1615,98372.9755066
1616,73789.3930397
1617,89941.1218076
1618,123189.765426
1619,148076.255752
1620,138218.353019
1621,138926.58829
1622,133781.784161
1623,264834.956968
1624,224048.611147
1625,111777.214373
1626,175424.77238
1627,191592.419427
1628,281479.482566
1629,168493.18296
1630,325907.646522
1631,231679.621411
1632,240288.151757
1633,168121.623366
1634,191206.986241
1635,177614.47211
1636,149405.417118
1637,193246.234414
1638,186069.164056
1639,175569.43641
1640,236583.325324
1641,176650.30209
1642,244555.847228
1643,218366.253006
1644,230832.624103
1645,212340.868494
1646,158934.397081
1647,149150.692847
1648,130741.11584
1649,142994.92997
1650,121003.596991
1651,120908.147933
1652,103576.004962
1653,103925.777407
1654,141902.784135
1655,130289.838555
1656,145660.659172
1657,147988.934148
1658,153861.151645
1659,116410.752813
1660,158502.048932
1661,443385.435365
1662,361609.063315
1663,367745.265086
1664,467774.443715
1665,321988.446295
1666,321554.994224
1667,358542.152589
1668,346871.859985
1669,310203.004394
1670,344820.894131
1671,256511.941285
1672,399772.530713
1673,311639.447725
1674,250720.149336
1675,201369.968047
1676,204825.216129
1677,214286.507219
1678,461290.119779
1679,366084.66318
1680,327118.81548
1681,271089.055145
1682,313519.313321
1683,190395.231955
1684,171772.334417
1685,180218.095104
