Id,SalePrice
1461,119979.676559
1462,159954.116269
1463,190709.647721
1464,200806.136965
1465,203080.955711
1466,176648.767882
1467,172102.251627
1468,173436.849871
1469,190658.804717
1470,134211.073999
1471,182200.597918
1472,100849.015623
1473,104875.699029
1474,143879.033119
1475,108661.565895
1476,379289.541819
1477,271023.654511
1478,310211.895149
1479,299322.647651
1480,440924.662483
1481,314276.237183
1482,218287.015125
1483,174357.479027
1484,169397.113697
1485,195645.484292
1486,198715.714065
1487,331688.50338
1488,236824.883285
1489,216857.050168
1490,238127.03243
1491,196738.070857
1492,91809.7154373
1493,201100.380717
1494,313263.21076
1495,292398.622336
1496,231864.753291
1497,170084.528069
1498,174825.70225
1499,172871.908001
1500,174513.175265
1501,188767.991642
1502,162681.45535
1503,303643.402725
1504,237367.170741
1505,218280.636614
1506,189794.527983
1507,240812.347798
1508,208632.49259
1509,147728.096089
1510,154904.166497
1511,147372.009919
1512,172274.340011
1513,132442.335727
1514,155022.483712
1515,190451.608851
1516,147808.164736
1517,165927.557007
1518,128523.877527
1519,208382.109838
1520,137037.370254
1521,135317.042952
1522,184059.066409
1523,108255.372943
1524,113763.209255
1525,116302.950235
1526,113588.924081
1527,114054.679663
1528,117211.79658
1529,150186.037797
1530,201243.826423
1531,157887.108057
1532,101162.271656
1533,144428.331799
1534,123749.511312
1535,142647.206708
1536,103344.622193
1537,77243.4998485
1538,170093.11424
1539,208944.139543
1540,101363.077983
1541,139193.903469
1542,133647.084895
1543,169312.490667
1544,86002.9887923
1545,122065.10937
1546,146517.06979
1547,141093.680972
1548,124728.922624
1549,125280.511946
1550,156202.551386
1551,110930.962089
1552,151794.21756
1553,146329.517323
1554,118768.992771
1555,170543.254737
1556,88527.3598454
1557,95998.0785929
1558,107549.107716
1559,96350.4463872
1560,127659.965584
1561,117850.421808
1562,139009.071941
1563,131079.686176
1564,168600.685045
1565,172929.239075
1566,235281.120758
1567,77813.6238748
1568,245891.06372
1569,169514.177516
1570,147716.041356
1571,110630.728038
1572,139688.537923
1573,277197.257387
1574,120773.155449
1575,246527.022872
1576,240846.258259
1577,211325.010519
1578,141115.619417
1579,158067.82337
1580,191037.746061
1581,167664.936361
1582,126429.896313
1583,281293.119366
1584,226328.526139
1585,153757.811985
1586,66067.3113855
1587,107928.487623
1588,158824.752679
1589,98308.1803926
1590,124667.767901
1591,98737.054058
1592,125968.597318
1593,134863.596564
1594,141976.820915
1595,125059.719617
1596,227710.133187
1597,182090.203691
1598,196474.528289
1599,187495.28895
1600,176373.712795
1601,69161.2586073
1602,123700.552225
1603,78383.1929859
1604,273786.869913
1605,241803.801955
1606,150831.588283
1607,158507.935433
1608,229067.815361
1609,199919.864334
1610,161812.005479
1611,141876.26954
1612,185428.604598
1613,173620.098425
1614,147609.003275
1615,98937.7267044
1616,78050.8552315
1617,95117.4752433
1618,120895.702986
1619,149398.505453
1620,145671.071309
1621,140389.094217
1622,145431.060639
1623,260973.105382
1624,222635.044393
1625,113051.635639
1626,184126.911947
1627,193766.82634
1628,278109.768759
1629,174603.368688
1630,299284.727088
1631,229397.73412
1632,232045.884649
1633,181246.579046
1634,195509.762879
1635,187987.090512
1636,159475.848448
1637,185981.677758
1638,188229.462104
1639,176836.491347
1640,228512.340733
1641,176463.395175
1642,256527.605075
1643,215418.814617
1644,228125.705895
1645,207586.216266
1646,166525.812872
1647,152403.380979
1648,132101.237211
1649,148069.967876
1650,125581.087573
1651,123215.749688
1652,106155.596054
1653,107383.671528
1654,143059.330085
1655,132690.363086
1656,142110.165431
1657,147628.32847
1658,155732.777368
1659,112913.996657
1660,165397.334499
1661,390201.16475
1662,343101.670901
1663,352883.44315
1664,423217.463725
1665,316544.60258
1666,319705.462208
1667,335430.221501
1668,344752.612669
1669,310676.748213
1670,340158.601873
1671,252860.075139
1672,369422.307421
1673,319468.684954
1674,249778.896337
1675,204565.713294
1676,210555.525369
1677,215272.858226
1678,431929.767401
1679,352400.928105
1680,316482.8468
1681,272198.674477
1682,307274.393486
1683,194043.770152
1684,183776.409529
1685,191515.184879
1686,177381.245664
1687,172774.789657
1688,200223.624306
1689,203438.195135
1690,205062.634123
1691,200753.356376
1692,269947.764541
1693,178859.208866
1694,190638.884625
1695,163113.707803
1696,266961.071487
1697,168647.436511
1698,338213.662341
1699,318464.403422
1700,259184.134771
1701,266057.16069
1702,234501.416871
1703,240201.322751
1704,264231.022116
1705,251807.819631
1706,291297.041425
1707,213723.747678
1708,196155.370885
1709,263186.21429
1710,221279.462865
1711,278989.016307
1712,243323.45633
1713,262352.480808
1714,211344.02028
1715,205173.486559
1716,174883.364773
1717,179623.156597
1718,136599.071246
1719,209625.647164
1720,235627.696556
1721,158728.555108
1722,125383.69592
1723,158360.064519
1724,212862.657982
1725,241586.574177
1726,191931.060613
1727,166434.736253
1728,178359.942849
1729,169142.275925
1730,155491.79568
1731,122577.156995
1732,129609.577541
1733,119126.691465
1734,122508.511957
1735,131107.52846
1736,104908.974013
1737,285019.677116
1738,250537.920625
1739,239598.371814
1740,219425.32207
1741,200972.499712
1742,177217.403981
1743,179960.969321
1744,309637.624312
1745,210223.233416
1746,195266.726684
1747,210862.337512
1748,202468.748675
1749,147966.105684
1750,125887.707372
1751,233294.436392
1752,121205.131745
1753,148143.137121
1754,196563.846891
1755,169789.23377
1756,139565.770991
1757,118173.617026
1758,170921.748767
1759,161100.170938
1760,170783.082327
1761,167027.329969
1762,179145.721978
1763,188730.045256
1764,123709.314914
1765,152189.315216
1766,185536.316637
1767,204509.541465
1768,145831.304055
1769,164391.926217
1770,156345.964555
1771,129484.459673
1772,133111.067788
1773,144409.672284
1774,151912.051459
1775,140069.089973
1776,126086.416565
1777,107087.445916
1778,151403.484984
1779,135184.826568
1780,157885.754697
1781,126192.825142
1782,97577.970897
1783,166662.636964
1784,123996.903672
1785,128584.918421
1786,148650.013335
1787,168163.656998
1788,69083.4523608
1789,103866.239339
1790,104551.803881
1791,173505.381122
1792,148945.051661
1793,123633.171232
1794,159360.692159
1795,130804.55577
1796,150668.200192
1797,116165.128333
1798,131135.756703
1799,110983.552971
1800,139992.405924
1801,131950.895601
1802,128381.454518
1803,154615.698873
1804,142589.827575
1805,136114.143463
1806,113437.082382
1807,131708.608749
1808,120430.890452
1809,128634.037392
1810,149627.252111
1811,86917.5635852
1812,93478.7232019
1813,125261.040674
1814,96657.6578936
1815,50613.2824011
1816,89317.8706118
1817,130454.634013
1818,162783.548521
1819,137975.996021
1820,52102.6385044
1821,112110.825226
1822,163639.968342
1823,43038.93871
1824,128103.598336
1825,145964.803644
1826,113409.623772
1827,105136.443896
1828,139507.47334
1829,120005.00865
1830,134296.278914
1831,126142.032636
1832,73799.0917848
1833,146671.268451
1834,121130.404934
1835,101211.148416
1836,110944.834743
1837,96426.1768053
1838,108466.070552
1839,115116.010435
1840,174183.424521
1841,121784.627534
1842,110078.249122
1843,147660.779287
1844,148811.869948
1845,154263.682492
1846,156790.442655
1847,185366.505263
1848,63901.8086928
1849,114556.835422
1850,118461.702738
1851,144151.290165
1852,136789.317275
1853,146824.446218
1854,171398.254379
1855,156837.879794
1856,225128.725036
1857,149193.284222
1858,120215.927014
1859,117607.05855
1860,151633.949746
1861,116644.476259
1862,249442.601497
1863,239417.30285
1864,239427.110202
1865,350264.178124
1866,332003.273217
1867,226629.418868
1868,278746.032474
1869,208477.25549
1870,232273.761777
1871,268634.650978
1872,195025.025606
1873,244386.361524
1874,159911.355549
1875,193863.70816
1876,203373.520473
1877,202523.835418
1878,208198.200011
1879,141789.763757
1880,126857.433422
1881,242216.022491
1882,238441.431057
1883,181788.526947
1884,191131.719508
1885,227794.895881
1886,268991.97226
1887,217421.685562
1888,256897.26559
1889,186848.818427
1890,116482.115237
1891,130025.326871
1892,106287.504177
1893,123880.990445
1894,135268.684693
1895,142839.198422
1896,132759.079725
1897,147057.451583
1898,114547.818735
1899,139958.637126
1900,155671.228794
1901,176016.243339
1902,154883.419112
1903,185203.31611
1904,159930.384254
1905,189734.281996
1906,145095.691213
1907,211749.443594
1908,105897.296059
1909,143740.432241
1910,126250.721994
1911,199173.81907
1912,281088.870078
1913,156082.878153
1914,61358.3176209
1915,319473.546409
1916,33892.341825
1917,240627.476994
1918,137118.94011
1919,166333.416488
1920,158418.63718
1921,371323.566238
1922,329022.514608
1923,205777.103769
1924,225239.236356
1925,199025.725157
1926,361777.716821
1927,130448.727713
1928,165581.557263
1929,120742.118943
1930,139133.873345
1931,144972.701645
1932,140222.041843
1933,213028.185318
1934,183236.946952
1935,177512.241005
1936,199562.458386
1937,184022.888071
1938,178119.559836
1939,260363.63539
1940,203088.470696
1941,173972.049695
1942,177091.717682
1943,229613.067353
1944,365849.824733
1945,377276.495282
1946,126964.623812
1947,227461.20703
1948,165337.29782
1949,245915.648735
1950,181948.84538
1951,241856.845025
1952,202876.156652
1953,181933.632654
1954,177979.575257
1955,129089.321926
1956,287935.245776
1957,150028.422702
1958,281048.991948
1959,135479.809368
1960,118251.20505
1961,129931.850941
1962,96886.0272476
1963,107320.60073
1964,108830.325226
1965,145189.193308
1966,128193.087128
1967,293142.859246
1968,381902.817281
1969,364745.42993
1970,376058.988693
1971,434074.560285
1972,353203.242066
1973,308865.902336
1974,330298.643567
1975,411277.430438
1976,278011.963635
1977,345194.970938
1978,328571.985977
1979,321262.720081
1980,194101.633929
1981,337476.021375
1982,221132.531501
1983,207380.257294
1984,178217.343217
1985,230682.546362
1986,212705.801443
1987,198393.31659
1988,189481.818456
1989,197848.510916
1990,217528.48243
1991,226862.903052
1992,221016.031216
1993,178990.332656
1994,219597.897438
1995,186525.090559
1996,271417.827808
1997,330849.810112
1998,303145.569799
1999,294440.297216
2000,307569.005308
2001,308770.244638
2002,246053.546206
2003,275384.777834
2004,283280.717602
2005,225041.594996
2006,216648.711118
2007,246285.414609
2008,225886.404147
2009,209846.171069
2010,194628.181752
2011,138397.576052
2012,178432.361294
2013,190660.645189
2014,196123.262242
2015,215555.812528
2016,198408.479024
2017,198528.70345
2018,132369.876608
2019,133557.044387
2020,89972.779625
2021,109212.419058
2022,204003.86838
2023,146290.634291
2024,287652.342232
2025,356046.515645
2026,172171.700666
2027,168696.199567
2028,153157.417818
2029,164606.274632
2030,262551.140222
2031,243198.6676
2032,261605.295629
2033,251795.088874
2034,173107.802077
2035,218871.630823
2036,201214.530522
2037,201460.731165
2038,300933.482623
2039,241384.216798
2040,289356.168959
2041,295978.177501
2042,200871.670883
2043,173436.942206
2044,170377.990734
2045,193106.248399
2046,138614.396653
2047,139076.270125
2048,147349.147041
2049,149254.970747
2050,164356.667081
2051,108757.198259
2052,127988.352143
2053,147939.449085
2054,114688.037078
2055,148984.722074
2056,149224.919614
2057,120992.494079
2058,218542.016974
2059,149530.767365
2060,172460.231218
2061,161636.827095
2062,126109.606268
2063,126507.679303
2064,136585.245099
2065,128672.08709
2066,171104.573112
2067,126710.270487
2068,132051.823404
2069,78914.5748944
2070,115143.232484
2071,121282.445107
2072,158167.911127
2073,133816.5109
2074,162614.841669
2075,155595.53983
2076,120762.681353
2077,158510.430979
2078,127091.016319
2079,125881.981052
2080,106424.863481
2081,121393.467629
2082,134409.559307
2083,141066.976597
2084,112096.499188
2085,112739.54999
2086,110967.338326
2087,107199.600537
2088,96203.281755
2089,80055.2802007
2090,128963.900019
2091,110820.02789
2092,128796.881118
2093,119420.402029
2094,105362.581093
2095,162243.956991
2096,88975.6812597
2097,109015.094576
2098,144043.943622
2099,66323.3285651
2100,68504.4293631
2101,120798.155292
2102,125029.664783
2103,107917.61914
2104,145648.936667
2105,136203.407619
2106,61486.679905
2107,197357.293078
2108,113283.277389
2109,108493.318019
2110,127272.214293
2111,109377.431454
2112,142650.15562
2113,113359.211312
2114,116010.814867
2115,154920.757177
2116,118325.024173
2117,149816.933695
2118,138431.356896
2119,109986.728416
2120,122952.964772
2121,80359.027766
2122,127833.594503
2123,78788.6020775
2124,166854.416597
2125,141325.0995
2126,161501.402217
2127,135129.901754
2128,118935.076191
2129,78019.3095913
2130,132427.74722
2131,152224.354884
2132,97825.8125943
2133,119244.541542
2134,118486.129821
2135,85537.3829714
2136,71136.1730407
2137,110562.480777
2138,122984.875618
2139,138804.922839
2140,141838.291253
2141,147014.977168
2142,132772.902909
2143,153499.258592
2144,113649.861019
2145,140953.815131
2146,166102.081673
2147,168581.191034
2148,133188.746152
2149,143531.366586
2150,223982.594614
2151,123694.948578
2152,171749.416874
2153,177827.402247
2154,101317.957186
2155,133638.59738
2156,235253.935619
2157,229467.845309
2158,242637.516675
2159,206737.48762
2160,201697.313769
2161,239597.079553
2162,356496.244672
2163,351544.900038
2164,257092.925001
2165,198189.292618
2166,165375.963096
2167,219826.092923
2168,192618.895797
2169,198600.144819
2170,206304.215818
2171,150015.259266
2172,139071.710928
2173,170542.717079
2174,212465.718501
2175,287350.273661
2176,298136.757589
2177,236669.375287
2178,214328.228014
2179,142738.433033
2180,203723.754945
