Id,SalePrice
1461,116802.947315
1462,161848.91827
1463,191012.073228
1464,200531.2011
1465,208318.122843
1466,171919.200658
1467,163723.029733
1468,167462.54324
1469,196380.294735
1470,136047.882364
1471,179659.881036
1472,102373.763507
1473,104594.911257
1474,149735.008931
1475,112045.646263
1476,372939.880448
1477,288068.987166
1478,303351.138503
1479,282249.274709
1480,433675.960072
1481,313386.568539
1482,225677.675149
1483,169775.767507
1484,174759.372373
1485,190088.996929
1486,195912.370999
1487,323941.871525
1488,237941.588749
1489,231687.027838
1490,225980.391974
1491,197820.257576
1492,94102.8818353
1493,209359.435768
1494,315547.359702
1495,295593.517371
1496,220802.165259
1497,175691.171466
1498,170796.203148
1499,172268.027164
1500,179381.899704
1501,189065.594547
1502,163552.581958
1503,305255.254378
1504,240204.733065
1505,220359.172422
1506,193792.729633
1507,242367.771046
1508,203745.385849
1509,149574.087979
1510,155601.984891
1511,142692.441246
1512,174355.563259
1513,135437.080133
1514,153846.879637
1515,195023.686532
1516,146748.370207
1517,170266.008348
1518,128684.796771
1519,211318.967502
1520,135127.735922
1521,135292.210305
1522,186556.363193
1523,106992.090612
1524,117067.602928
1525,113275.45
1526,116742.773169
1527,123206.980064
1528,116456.361892
1529,145636.192039
1530,202649.500376
1531,153898.122685
1532,104140.808656
1533,156049.648737
1534,118424.110552
1535,141482.651162
1536,101510.650631
1537,74084.960303
1538,169698.991504
1539,209756.504214
1540,99657.5696857
1541,131615.5284
1542,130027.305493
1543,163513.371908
1544,90636.2478576
1545,126060.810755
1546,141714.314945
1547,138993.772411
1548,122515.08989
1549,127906.066655
1550,153590.514165
1551,117305.836698
1552,149597.668942
1553,144502.432267
1554,114238.738183
1555,168178.78825
1556,93749.5865694
1557,86624.7267008
1558,103018.828818
1559,126259.543392
1560,129737.541437
1561,112100.371962
1562,136260.754843
1563,133707.88054
1564,167254.773346
1565,171219.976921
1566,234815.914422
1567,78695.6252938
1568,241348.332684
1569,158548.648602
1570,147695.208385
1571,117677.160332
1572,138667.991594
1573,289148.9595
1574,116806.442943
1575,251268.884006
1576,258989.024355
1577,225824.217698
1578,135874.955522
1579,167903.533116
1580,187243.914216
1581,162715.81569
1582,124698.666328
1583,291448.812499
1584,223497.607358
1585,157236.374825
1586,55162.5695033
1587,106042.886435
1588,154928.494751
1589,95035.7893273
1590,122978.9466
1591,99579.8754013
1592,130161.187698
1593,138153.867981
1594,135061.768778
1595,121583.755343
1596,221206.636928
1597,179873.191105
1598,192809.393048
1599,192622.801358
1600,177093.981016
