Id,SalePrice
1461,120831.273693
1462,158028.817709
1463,191406.883559
1464,200927.732632
1465,203721.048325
1466,175105.262434
1467,166515.245365
1468,170823.580136
1469,194256.640386
1470,135451.679764
1471,180736.291145
1472,105875.791592
1473,107864.235308
1474,147901.199612
1475,114410.001019
1476,379744.962702
1477,270324.683163
1478,307193.245317
1479,295543.779013
1480,438917.28595
1481,310870.647937
1482,218619.675992
1483,170149.349011
1484,168868.037396
1485,192075.325898
1486,196830.252977
1487,328106.913718
1488,233797.368149
1489,220991.519843
1490,234468.041728
1491,196826.726066
1492,94278.5908946
1493,196521.799176
1494,311713.706216
1495,292181.295921
1496,230393.499447
1497,168394.38937
1498,176003.84518
1499,178475.704916
1500,180456.473298
1501,186291.38619
1502,166347.741283
1503,302640.987307
1504,238983.77307
1505,217724.375092
1506,189169.616632
1507,242305.005158
1508,205417.293275
1509,148744.254621
1510,155413.617586
1511,145496.689411
1512,172810.326487
1513,138155.311154
1514,149163.687688
1515,190947.781364
1516,144030.857832
1517,165300.744427
1518,128685.051277
1519,207497.86
1520,133873.244661
1521,134351.755971
1522,185798.205789
1523,107484.981401
1524,116829.811312
1525,114516.274265
1526,113096.461348
1527,122275.294773
1528,114060.791695
1529,152577.120895
1530,202186.466209
1531,155314.650385
1532,100341.627057
1533,144594.770646
1534,121373.329678
1535,142786.982068
1536,101789.625505
1537,78421.6240648
1538,164751.856376
1539,206319.209816
1540,99852.2204832
1541,138845.469275
1542,138770.298665
1543,163932.975041
1544,88986.7557484
1545,119183.32834
1546,146415.38153
1547,140783.229861
1548,124680.410693
1549,127728.310527
1550,154076.880675
1551,110063.264556
1552,155629.067408
1553,146476.945591
1554,117578.397865
1555,167989.051146
1556,91678.8563776
1557,96318.975804
1558,104979.145481
1559,98914.0007253
1560,131758.605007
1561,114454.604693
1562,136836.347581
1563,134555.307271
1564,168711.767143
1565,179786.470938
1566,235948.277431
1567,82080.5558536
1568,243895.245094
1569,165103.803479
1570,151500.947303
1571,113211.669368
1572,138453.945549
1573,278869.057467
1574,124372.502285
1575,251562.238144
1576,238732.005206
1577,211914.585991
1578,140603.692827
1579,163228.032569
1580,192578.694139
1581,162126.287489
1582,126468.278354
1583,278705.120982
1584,225627.969684
1585,157143.400499
1586,65090.4968461
1587,107010.214309
1588,157302.805675
1589,98862.2982407
1590,123736.46965
1591,100101.818531
1592,123177.250867
